DOI,Authors
10.1016/j.inoche.2018.06.011,"Xiao Qiumiao, Zhao Zizhuo, Lin Ke, Wang Jinquan"
10.1038/s41598-018-30991-9,"Wu Chun, Wu Ke-Jia, Kang Tian-Shu, Wang Hui-Min David, Leung Chung-Hang, Liu Jin-Biao, Ma Dik-Lung"
10.1016/j.dyepig.2018.09.044,"Yang Yuliang, Guo Lihua, Ge Xingxing, Tian Zhenzhen, Gong Yuteng, Zheng Hongmei, Du Qing, Zheng Xiaofeng, Liu Zhe"
10.1039/D0CC07104H,"Yang Jing, Fang Hao-Ji, Cao Qian, Mao Zong-Wan"
10.1038/srep38954,"Wang Fang-Xin, Chen Mu-He, Hu Xiao-Ying, Ye Rui-Rong, Tan Cai-Ping, Ji Liang-Nian, Mao Zong-Wan"
10.1039/C6CC00918B,"Tso Karson Ka-Shun, Leung Kam-Keung, Liu Hua-Wei, Lo Kenneth Kam-Wing"
10.1039/C8SC04520H,"Chen Mu-He, Zheng Yue, Cai Xiong-Jie, Zhang Hang, Wang Fang-Xin, Tan Cai-Ping, Chen Wen-Hua, Ji Liang-Nian, Mao Zong-Wan"
10.1021/acs.organomet.5b00097,"Millett Adam J., Habtemariam Abraha, Romero-Canelón Isolda, Clarkson Guy J., Sadler Peter J."
10.1039/D1CC04982H,"Zhu Jing-Hui, Xu Guang-Xi, Shum Justin, Lee Lawrence Cho-Cheung, Lo Kenneth Kam-Wing"
10.1039/C8SC04242J,"Hao Liang, Li Zhi-Wei, Zhang Dong-Yang, He Liang, Liu Wenting, Yang Jing, Tan Cai-Ping, Ji Liang-Nian, Mao Zong-Wan"
10.1016/j.dyepig.2022.110387,"Pan Zheng-Yin, Feng Wen-Wen, Liu Qi-Yan, He Liang, Yao Da-Hong, He Zhen-Dan"
10.1007/s00775-018-1578-0,"Kong Deliang, Tian Meng, Guo Lihua, Liu Xicheng, Zhang Shumiao, Song Yameng, Meng Xin, Wu Shu, Zhang Lingzi, Liu Zhe"
10.1039/D1SC00126D,"Zhang Liping, Geng Yun, Li Lijuan, Tong Xiaofan, Liu Shi, Liu Xingman, Su Zhongmin, Xie Zhigang, Zhu Dongxia, Bryce Martin R."
10.1039/C0CC03705B,"Murphy Lisa, Congreve Aileen, Pålsson Lars-Olof, Williams J. A. Gareth"
10.1016/j.dyepig.2020.108635,"Bai Dan, Tian Yi, Chen Kai, Zhang Xiaoxiao, Wang Fang, Cheng Yan, Zheng Xuyang, Xiao Kang, Dong Xiaoping"
10.1039/D1CC02178H,"He Liting, Xiong Kai, Wang Lili, Guan Ruilin, Chen Yu, Ji Liangnian, Chao Hui"
10.1007/s00775-022-01943-6,"Wang Jiawen, Liu Haimei, Wu Xiaoyun, Shi Chuanling, Li Wenlong, Yuan Yuhan, Liu Yunjun, Xing Degang"
10.1039/C9CC04871E,"He Liang, Zhang Ming-Fang, Pan Zheng-Yin, Wang Kang-Nan, Zhao Zi-Jian, Li Yi, Mao Zong-Wan"
10.1007/s00775-021-01895-3,"Tian Li, Zhang Yuanyuan, Zhang Huiwen, Zhou Yi, Li Wenlong, Yuan Yuhan, Hao Jing, Yang Linlin, Liu Yunjun"
10.1016/j.dyepig.2020.108220,"Yang Yanjing, Guo Lihua, Ge Xingxing, Chen Wenjing, Zhou Huanxing, Zhu Teng, Li Xin, Tuo Shujing, Liu Zhe"
10.1007/s00775-020-01783-2,"Li Yi, Liu Ben, Xu Cui-Xia, He Liang, Wan Yi-Chao, Ji Liang-Nian, Mao Zong-Wan"
10.1007/s00775-020-01761-8,"Bolitho Elizabeth M., Sanchez-Cano Carlos, Huang Huaiyi, Hands-Portman Ian, Spink Matthew, Quinn Paul D., Harkiolaki Maria, Sadler Peter J."
10.1007/s00775-018-1635-8,"Yi Qiao-Yan, Zhang Wen-Yao, He Miao, Du Fan, Wang Xiu-Zhen, Wang Yang-Jie, Gu Yi-Ying, Bai Lan, Liu Yun-Jun"
10.1007/s00775-016-1401-8,"Zhang Cheng, Lai Shang-Hai, Zeng Chuan-Chuan, Tang Bing, Wan Dan, Xing De-Gang, Liu Yun-Jun"
10.1007/s00775-012-0883-2,"Geldmacher Yvonne, Splith Katrin, Kitanovic Igor, Alborzinia Hamed, Can Suzan, Rubbiani Riccardo, Nazif M. Ali, Wefelmeier Pascal, Prokop Aram, Ott Ingo, Wölfl Stefan, Neundorf Ines, Sheldrick William S."
10.1007/s00775-009-0615-4,"Wirth Stefan, Rohbogner Christoph J., Cieslak Marcin, Kazmierczak-Baranska Julia, Donevski Stefan, Nawrot Barbara, Lorenz Ingo-Peter"
10.1021/acs.organomet.9b00327,"Kralj Juran, Bolje Aljoša, Polančec Darija Stupin, Steiner Ivana, Gržan Tena, Tupek Ana, Stojanović Nikolina, Hohloch Stephan, Urankar Damijana, Osmak Maja, Sarkar Biprajit, Brozovic Anamaria, Košmrlj Janez"
10.1021/acs.organomet.9b00080,"Yang Yuliang, Guo Lihua, Tian Zhenzhen, Ge Xingxing, Gong Yuteng, Zheng Hongmei, Shi Shaopeng, Liu Zhe"
10.1039/D1CC00545F,"Leung Peter Kam-Keung, Lee Lawrence Cho-Cheung, Yeung Herman Ho-Yin, Io Kai-Wa, Lo Kenneth Kam-Wing"
10.1039/C1CC11423A,"Leung Siu-Kit, Liu Hua-Wei, Lo Kenneth Kam-Wing"
10.1039/D1CC01062J,"Hao Liang, Zhong Yan-Mei, Tan Cai-Ping, Mao Zong-Wan"
10.1039/C3CC40845K,"Zhou Yuyang, Jia Junli, Li Wanfei, Fei Hao, Zhou Ming"
10.1002/zaac.202000287,"Graf Marion, Böttcher Hans‐Christian, Sünkel Karlheinz, Thavalingam Sugina, Metzler‐Nolte Nils, Czerwieniec Rafał"
10.1002/zaac.202000460,"Graf Marion, Böttcher Hans‐Christian, Metzler‐Nolte Nils, Sünkel Karlheinz, Thavalingam Sugina, Czerwieniec Rafał"
10.1016/j.biomaterials.2014.10.070,"Li Yi, Tan Cai-Ping, Zhang Wei, He Liang, Ji Liang-Nian, Mao Zong-Wan"
10.1002/asia.201800103,"He Xiangdong, Tian Meng, Liu Xicheng, Tang Yanhua, Shao Chang Fang, Gong Peiwei, Liu Jinfeng, Zhang Shumiao, Guo Lihua, Liu Zhe"
10.1002/zaac.202200047,"Graf Marion, Böttcher Hans‐Christian, Mayer Peter, Metzler‐Nolte Nils, Thavalingam Sugina, Czerwieniec Rafał"
10.1016/j.cbi.2022.109955,"Markova Lenka, Novohradsky Vojtech, Kasparkova Jana, Ruiz José, Brabec Viktor"
10.1002/aoc.5589,"Xie Yongkang, Zhang Shumiao, Ge Xingxing, Ma Wenli, He Xiaolin, Zhao Yao, Ye Juan, Zhang Hongmin, Wang Anwei, Liu Zhe"
10.1021/om2005468,"Liu Zhe, Habtemariam Abraha, Pizarro Ana M., Clarkson Guy J., Sadler Peter J."
10.1021/acs.organomet.8b00415,"Štarha Pavel, Trávníček Zdeněk, Crlíková Hana, Vančo Ján, Kašpárková Jana, Dvořák Zdeněk"
10.1016/j.dyepig.2018.10.019,"Ma Wenli, Ge Xingxing, Guo Lihua, Zhang Shumiao, Li JuanJuan, He Xiangdong, Liu Zhe"
10.1039/c8nj03360a,"Guo Lihua, Zhang Hairong, Tian Meng, Tian Zhenzhen, Xu Yanjian, Yang Yuliang, Peng Hongwei, Liu Peng, Liu Zhe"
10.1039/c9nj01001g,"He Miao, Yi Qiao-Yan, Zhang Wen-Yao, Bai Lan, Du Fan, Gu Yi-Ying, Liu Yun-Jun, Wei Peng"
10.1039/C9CC09763E,"Jin Zhihui, Qi Shuang, Guo Xusheng, Tian Na, Hou Yuanjun, Li Chao, Wang Xuesong, Zhou Qianxiong"
10.1039/C8NJ03390K,"Bhat Satish S., Revankar Vidyanand K., Pinjari Rahul V., Naveen S., Lokanath N. K., Kumbar Vijay, Bhat Kishore, Kokare Dhoolesh G."
10.1039/C4CC05215C,"Ye Rui-Rong, Tan Cai-Ping, He Liang, Chen Mu-He, Ji Liang-Nian, Mao Zong-Wan"
10.1039/C8CC01326H,"Zhang Hairong, Guo Lihua, Tian Zhenzhen, Tian Meng, Zhang Shumiao, Xu Zhishan, Gong Peiwei, Zheng Xiaofeng, Zhao Jia, Liu Zhe"
10.1039/D0NJ00465K,"Qin Li-Qin, Zou Bi-Qun, Qin Qi-Pin, Wang Zhen-Feng, Yang Lin, Tan Ming-Xiong, Liang Chun-Jie, Liang Hong"
10.1039/D0NJ03421E,"Bhat Satish S., S. Naveen, Revankar Vidyanand K., Lokanath N. K., Pinjari Rahul V., Kumbar Vijay, Bhat Kishore"
10.1039/C6CC07909A,"Yellol Jyoti, Pérez Sergio A., Yellol Gorakh, Zajac Juraj, Donaire Antonio, Vigueras Gloria, Novohradsky Vojtech, Janiak Christoph, Brabec Viktor, Ruiz José"
10.1039/C7RA05579J,"Tabrizi Leila, Chiniforoshan Hossein"
10.1039/C7RA00732A,"Zhang Cheng, Lai Shang-Hai, Yang Hui-Hui, Xing De-Gang, Zeng Chuan-Chuan, Tang Bing, Wan Dan, Liu Yun-Jun"
10.1039/C5SC01955A,"He Liang, Li Yi, Tan Cai-Ping, Ye Rui-Rong, Chen Mu-He, Cao Jian-Jun, Ji Liang-Nian, Mao Zong-Wan"
10.1039/C9RA10357K,"Wang Meng-Meng, Xue Xu-Ling, Sheng Xi-Xi, Su Yan, Kong Ya-Qiong, Qian Yong, Bao Jian-Chun, Su Zhi, Liu Hong-Ke"
10.1039/C8SC02920B,"Lam Tsz-Lung, Tong Ka-Chung, Yang Chen, Kwong Wai-Lun, Guan Xiangguo, Li Ming-De, Kar-Yan Lo Vanessa, Lai-Fung Chan Sharon, Lee Phillips David, Lok Chun-Nam, Che Chi-Ming"
10.1039/D2RA01036D,"Mondal Ashaparna, Shanavas Shanooja, Sen Utsav, Das Utpal, Roy Nilmadhab, Bose Bipasha, Paira Priyankar"
10.1039/C7SC03216A,"Venkatesh V., Berrocal-Martin Raul, Wedge Christopher J., Romero-Canelón Isolda, Sanchez-Cano Carlos, Song Ji-Inn, Coverdale James P. C., Zhang Pingyu, Clarkson Guy J., Habtemariam Abraha, Magennis Steven W., Deeth Robert J., Sadler Peter J."
10.1039/C8SC01142G,"Guan Ruilin, Chen Yu, Zeng Leli, Rees Thomas W., Jin Chengzhi, Huang Juanjuan, Chen Zhe-Sheng, Ji Liangnian, Chao Hui"
10.1039/C7SC00311K,"Liu Li-Juan, Wang Wanhe, Huang Shi-Ying, Hong Yanjun, Li Guodong, Lin Sheng, Tian Jinglin, Cai Zongwei, Wang Hui-Min David, Ma Dik-Lung, Leung Chung-Hang"
10.1039/C8SC02984A,"Zhang Kenneth Yin, Zhang Taiwei, Wei Huanjie, Wu Qi, Liu Shujuan, Zhao Qiang, Huang Wei"
10.1039/C5SC04458H,"Yang Chen, Mehmood Faisal, Lam Tsz Lung, Chan Sharon Lai-Fung, Wu Yuan, Yeung Chi-Shun, Guan Xiangguo, Li Kai, Chung Clive Yik-Sham, Zhou Cong-Ying, Zou Taotao, Che Chi-Ming"
10.1039/C6SC02901A,"Cao Jian-Jun, Tan Cai-Ping, Chen Mu-He, Wu Na, Yao De-Yang, Liu Xing-Guo, Ji Liang-Nian, Mao Zong-Wan"
10.1039/C7SC04798C,"Vellaisamy Kasipandi, Li Guodong, Ko Chung-Nga, Zhong Hai-Jing, Fatima Sarwat, Kwan Hiu-Yee, Wong Chun-Yuen, Kwong Wai-Jing, Tan Weihong, Leung Chung-Hang, Ma Dik-Lung"
10.1002/zaac.202200206,"Graf Marion, Böttcher Hans‐Christian, Metzler‐Nolte Nils, Thavalingam Sugina, Mayer Peter"
10.1016/j.biomaterials.2013.06.028,"Li Steve Po-Yam, Lau Chris Tsan-Shing, Louie Man-Wai, Lam Yun-Wah, Cheng Shuk Han, Lo Kenneth Kam-Wing"
10.1039/C8TB00666K,"Liu Jin-Biao, Vellaisamy Kasipandi, Li Guodong, Yang Chao, Wong Suk-Yu, Leung Chung-Hang, Pu Shou-Zhi, Ma Dik-Lung"
10.1039/C6CC10015E,"Liu Jiangping, Jin Chengzhi, Yuan Bo, Liu Xingguo, Chen Yu, Ji Liangnian, Chao Hui"
10.1021/acsami.7b01735,"Chen Mu-He, Wang Fang-Xin, Cao Jian-Jun, Tan Cai-Ping, Ji Liang-Nian, Mao Zong-Wan"
10.1021/acsami.7b10258,"Wang Fang-Xin, Chen Mu-He, Lin Yan-Nan, Zhang Hang, Tan Cai-Ping, Ji Liang-Nian, Mao Zong-Wan"
10.1016/j.ica.2011.10.072,"Lo Kenneth Kam-Wing, Leung Siu-Kit, Pan Cha-Yin"
10.1021/ic902465b,"Zhang Kenneth Yin, Li Steve Po-Yam, Zhu Nianyong, Or Iyana Wai-Shan, Cheung Maggie Shau-Ha, Lam Yun-Wah, Lo Kenneth Kam-Wing"
10.1039/C4DT02890B,"Tang Tommy Siu-Ming, Leung Kam-Keung, Louie Man-Wai, Liu Hua-Wei, Cheng Shuk Han, Lo Kenneth Kam-Wing"
10.1002/chem.201703157,"Ye Rui‐Rong, Cao Jian‐Jun, Tan Cai‐Ping, Ji Liang‐Nian, Mao Zong‐Wan"
10.1039/C4CC01461H,"He Liang, Liao Si-Yan, Tan Cai-Ping, Lu Yi-Ying, Xu Cui-Xia, Ji Liang-Nian, Mao Zong-Wan"
10.1002/anie.201604130,"Lv Wen, Zhang Zhang, Zhang Kenneth Yin, Yang Huiran, Liu Shujuan, Xu Aqiang, Guo Song, Zhao Qiang, Huang Wei"
10.1016/j.bioorg.2021.105290,"Zhang Huiwen, Tian Li, Xiao Rongxing, Zhou Yi, Zhang Yuanyuan, Hao Jing, Liu Yunjun, Wang Juping"
10.1016/j.dyepig.2021.109886,"Prieto-Castañeda A., Lérida-Viso A., Avellanal-Zaballa E., Sola-Llano R., Bañuelos J., Agarrabeitia A.R., Martínez-Máñez R., Ortiz M.J."
10.3390/pharmaceutics13091382,"Redrado Marta, Benedi Andrea, Marzo Isabel, Gimeno M. Concepción, Fernández-Moreira Vanesa"
10.1016/j.cbi.2022.110167,"McCartin Conor, Mathieu Eric, Dontenwill Monique, Herold-Mende Christel, Idbaih Ahmed, Bonfiglio Anna, Mauro Matteo, Fournel Sylvie, Kichler Antoine"
10.1039/C4TB00284A,"Majumdar Poulomi, Yuan Xiaolin, Li Shengfu, Le Guennic Boris, Ma Jie, Zhang Caishun, Jacquemin Denis, Zhao Jianzhang"
10.1039/d2dt01055k,"Komarnicka Urszula K., Kozieł Sandra, Skórska-Stania Agnieszka, Kyzioł Agnieszka, Tisato Francesco"
10.1021/acs.jmedchem.3c01875,"Das Bishnu, Gupta Subhadeep, Mondal Anushka, Kalita Kalyan Jyoti, Mallick Amirul Islam, Gupta Parna"
10.1016/j.freeradbiomed.2022.12.091,"Zhong Miao, He Jian, Zhang Baoxin, Liu Qiang, Fang Jianguo"
10.1016/j.cclet.2022.03.059,"Qian Manping, Zhang Danyang, Qi Hetong, Yang Xuebing, Yin Guanjun, Zhang Chengxiao, Guo Jianzhong, Qi Honglan"
10.1021/acs.jmedchem.4c00404,"Deng Dongping, Wang Mengmeng, Su Yan, Fang Hongbao, Chen Yuncong, Su Zhi"
10.1007/s00775-022-01957-0,"Liu Ben, Huang Xu, Hu Meng, Chen Zhiyin, Zhang Wei, Li Yi"
10.1021/acs.inorgchem.3c02942,"Negi Monika, Dixit Tejal, Venkatesh V."
10.1016/j.jinorgbio.2022.112054,"Wang Yi, Li Yizhen, Chen Ju, Liu Haimei, Zhou Yi, Huang Chunxia, Liang Lijuan, Liu Yunjun, Wang Xiuzhen"
10.1021/acs.jmedchem.3c00704,"Gadre Shubhankar, M Manikandan, Chakraborty Gourav, Rayrikar Amey, Paul Subhadeep, Patra Chinmoy, Patra Malay"
10.3390/cancers15010107,"Acuña M. Isabel, Rubio Ana R., Martínez-Alonso Marta, Busto Natalia, Rodríguez Ana María, Davila-Ferreira Nerea, Smythe Carl, Espino Gustavo, García Begoña, Domínguez Fernando"
10.1021/cbmi.4c00042,"Qian Manping, Wang Ke, Yang Peng, Liu Yu, Li Meng, Zhang Chengxiao, Qi Honglan"
10.1021/acs.jmedchem.3c02000,"Ramos Robin, Karaiskou Anthi, Botuha Candice, Amhaz Sadek, Trichet Michaël, Dingli Florent, Forté Jérémy, Lam France, Canette Alexis, Chaumeton Chloé, Salome Murielle, Chenuel Thomas, Bergonzi Céline, Meyer Philippe, Bohic Sylvain, Loew Damarys, Salmain Michèle, Sobczak-Thépot Joëlle"
10.1021/acs.inorgchem.4c00060,"Wang Meng-Meng, Deng Dong-Ping, Zhou An-Min, Su Yan, Yu Zheng-Hong, Liu Hong Ke, Su Zhi"
10.1002/chem.202300842,"Jana Rahul D., Ngo Anh H., Bose Sohini, Do Loi H."
10.1016/j.bioorg.2023.106867,"He Shu-fen, Han Wei-chao, Shao Ying-ying, Zhang Han-bin, Hong Wen-xin, Yang Qiu-hong, Zhang Yu-qing, He Rui-rong, Sun Jing"
10.1039/d3sc03096b,"Shee Maniklal, Zhang Dan, Banerjee Moumita, Roy Samrat, Pal Bipul, Anoop Anakuthil, Yuan Youyong, Singh N. D. Pradeep"
10.1016/j.saa.2021.120690,"Zhang Qing, Li Yang, Zhu Senqiang, Liu Rui, Zhu Hongjun"
10.1002/ejic.202300001,"Xie Lina, Shi Le, Xiong Kai, Guan Ruilin, Chen Yu, Long Jiangang, Ji Liangnian, Chao Hui"
10.1016/j.snb.2023.134457,"Zhang Xianpeng, Shen Shuang, Liu Xinling, Song Jiaqi, Yu Hongwen, Meng Caiting, Huo Taotao, Pei Lingmin, Li Guanying, Xu Li"
10.1002/zaac.202200382,"Graf Marion, Ochs Jasmine, Metzler‐Nolte Nils, Mayer Peter, Böttcher Hans‐Christian"
10.1016/j.jinorgbio.2022.111992,"Yang Jing, Wang Wen Ting, Shi Zheng Dou, Yang Rui, Liao Xa Li, Yang Bo, Gao Chuan Zhu"
10.1021/acsomega.3c01639,"Thilak Babu Lavanya, Paira Priyankar"
10.1016/j.cclet.2024.110099,"Wang Panpan, Fang Hongbao, Wang Mengmeng, Zhang Guandong, Xu Na, Su Yan, Liu Hongke, Su Zhi"
10.1002/ange.202410803,"Zeng You‐Liang, Liu Liu‐Yi, Ma Tian‐Zhu, Liu Yu, Liu Bin, Liu Wenting, Shen Qing‐Hua, Wu Chao, Mao Zong‐Wan"
10.1021/acsami.4c13889,"Chen Jing, Sheng Zhi-Guo, Zhang Hao-Zhe, Huang Chun-Hua, Qin Miao, Shao Bo, Mao Jiao-Yan, Wang Ruo-Qi, Shao Jie, Zhu Ben-Zhan"
10.1016/j.jinorgbio.2024.112792,"Liu Xicheng, Ji Changjian, Tao Rui, Zheng Wenya, Liu Mengxian, Bi Shiqing, Chang Qinghua, Yuan Xiang-Ai, Yue Mingbo, Liu Zhe"
10.1016/j.bioorg.2024.107706,"Sahin Cigdem, Mutlu Dogukan, Erdem Ahmet, Kilincarslan Rafet, Arslan Sevki"
10.1002/zaac.202300082,"Graf Marion, Ochs Jasmine, Metzler‐Nolte Nils, Böttcher Hans‐Christian, Mayer Peter"
10.1016/j.jinorgbio.2024.112596,"Chen Si-Qin, Lu Xing-Yun, Zhu Lin-Yuan, Zhu Hou, Li Rong-Tao, Ye Rui-Rong"
10.1002/zaac.202300169,"Pradhan Kahnu Charan, Jadab Madhusmita, Rout Smrutirekha, Dandela Rambabu, Mandal Deepa, Parija Tithi, Barik Sahadev, Kumar Jagadish, Pal Satyanarayan"
10.1021/acs.inorgchem.4c03950,"Dixit Tejal, Negi Monika, Venkatesh V."
10.1021/acsomega.3c03234,"Zhu Jiayi, Liu Yan, Zhang Zhao, Yang Xili, Qiu Feng"
10.1016/j.jcis.2024.12.073,"Zheng Jianguo, Zhang Aijing, Du Qinglong, Li Chi, Zhao Zhongwei, Li Luchao, Zhang Zhao, Qin Xin, Li Yi, Wang Kang-Nan, Yu Nengwang"
10.1002/advs.202407236,"Park Mingyu, Nam Jung Seung, Kim Taehyun, Yoon Gwangsu, Kim Seoyoon, Lee Chaiheon, Lee Chae Gyu, Park Sungjin, Bejoymohandas Kochan S., Yang Jihyeon, Kwon Yoon Hee, Lee Yoo Jin, Seo Jeong Kon, Min Duyoung, Park Taiho, Kwon Tae‐Hyuk"
10.3389/fphar.2025.1562228,"Pang Yuru, Meng Qiqi, Cui Yangchen, Liu Shiyi, Jiang Huihui, Xu Chenlan, An Yan, Jiao Yang, Zhang Qi, Nie Jihua"
10.1016/j.talanta.2025.128021,"Du Peng, Zhang Tianao, Wu Ying, Yu Zongping, Liu Chaolong"
10.1016/j.saa.2025.126098,"Liu Jie, Chen Meihua, Li Mei-Jin"
10.1002/cbic.202500090,"Annunziata Alfonso, Amhaz Sadek, Forté Jérémy, Gontard Geoffrey, Morichon Romain, Sobczak‐Thépot Joëlle, Salmain Michèle"
10.1016/j.ica.2025.122601,"Zhao Jingyue, Dai Xiangyu, Lv Mengdi, Liu Hanxue, Ren Meng, Hu Guojing, Xue Xuling, Liu Hong-Ke"
10.1016/j.saa.2024.125150,"Klaimanee Ekkapong, Temram Thitirat, Ratanaphan Adisorn, Saithong Saowanit, Sooksawat Dhassida, Samphao Anchalee, Yakiyama Yumi, Sakurai Hidehiro, Konno Takumi, Tantirungrotechai Yuthana, Choojun Kittisak, Leesakul Nararak"
10.1002/smll.202405771,"Cheng Shasha, Li Jian, Song Ying‐Qi, Jing Shaozhen, Lan Yi‐Xuan, Wang Ling, Chan Daniel Shiu‐Hin, Wong Chun‐Yuen, Sheng Chunquan, Wang Wanhe, Wang Hui‐Min David, Leung Chung‐Hang"
10.1021/acs.inorgchem.3c02364,"Li Xue-Lian, Zeng Li-Zhen, Yang Rong, Bi Xu-Dan, Zhang Yang, Cui Ruo-Bing, Wu Xin-Xi, Gao Feng"
10.1021/acs.jmedchem.3c00189,"Rovira Anna, Ortega-Forte Enrique, Hally Cormac, Jordà-Redondo Mireia, Abad-Montero Diego, Vigueras Gloria, Martínez Jesús I., Bosch Manel, Nonell Santi, Ruiz José, Marchán Vicente"
10.1002/anie.202205429,"Ke Libing, Wei Fangmian, Xie Lina, Karges Johannes, Chen Yu, Ji Liangnian, Chao Hui"
10.1002/cctc.202401490,"Fry Millie E., Alsaif Sitah A., Khanom Yasmin, Keirle Alice K., Pheasey Chloe E., Song Ji Inn, Bedford Rebecca A., Romero‐Canelon Isolda, Sadler Peter J., Coverdale James P. C."
10.1021/acs.jmedchem.4c01065,"Li Yi, Liu Ben, Zheng Yue, Hu Meng, Liu Liu-Yi, Li Cai-Rong, Zhang Wei, Lai Yu-Xiao, Mao Zong-Wan"
10.1021/acs.jmedchem.4c01997,"Mondal Anushka, Das Bishnu, Karmakar Souvik, Pani Soumili, Khan Shrabani, Gupta Parna, Das Sarma Jayasri"
10.1021/acs.jmedchem.4c01026,"Hu Huiyan, Chen Jing, Zhang Fan, Sheng Zhujun, Yang Yan, Xie Yufeng, Zhou Lin, Liu Yunjun"
10.1021/acs.jmedchem.4c00280,"Lin Cuiyan, Wang Huiling, Chen Keyu, Liu Shuangqiang, Mao Zhichen, Mo Zuyu, Huang Rizhen, Zhang Ye, Xie Wei, Wei Jianhua, Jin Junfei"
10.1021/acs.jmedchem.5c01006,"Chen Feng, Ma Hongbiao, Wen Guoqing, Wu Xuan, Lin Xintong, Li Dan, Wang Deliang, Dao Anyi, Huang Huaiyi, Zhang Pingyu"
10.1021/acs.jmedchem.3c02227,"Li Wenjuan, Li Ting, Pan Ying, Li Shanhe, Xu Gang, Zhang Zhenlei, Liang Hong, Yang Feng"
10.1021/acs.jmedchem.3c01978,"Kasparkova Jana, Hernández-García Alba, Kostrhunova Hana, Goicuría Marta, Novohradsky Vojtěch, Bautista Delia, Markova Lenka, Santana María Dolores, Brabec Viktor, Ruiz José"
10.1021/acs.jmedchem.3c00336,"Gupta Ajay, Pandey Abhishek Kumar, Mondal Titas, Bhattacharya Jaydeep, Sasmal Pijus K."
10.1021/acs.jmedchem.3c01276,"Gonzalo-Navarro Carlos, Zafon Elisenda, Organero Juan Angel, Jalón Félix A., Lima Joao Carlos, Espino Gustavo, Rodríguez Ana María, Santos Lucía, Moro Artur J., Barrabés Sílvia, Castro Jessica, Camacho-Aguayo Javier, Massaguer Anna, Manzano Blanca R., Durá Gema"
10.1021/jacs.3c00254,"Liu Moyi, Luo Yunli, Yan Junyu, Xiong Xiaolin, Xing Xiwen, Kim Jong Seung, Zou Taotao"
10.1021/acs.inorgchem.4c05359,"Dell’Acqua Rosa Maria, Schifano Veronica, Dozzi Maria Vittoria, D’Alfonso Laura, Panigati Monica, Rusmini Paola, Piccolella Margherita, Poletti Angelo, Cauteruccio Silvia, Maggioni Daniela"
10.1016/j.jinorgbio.2024.112706,"Yang Jiawan, Zhu Xuqi, Kong Defei, Wang Yi, Yang Yan, Liu Yunjun, Yin Hui"
10.1002/anie.202401808,"Kench Timothy, Rahardjo Arielle, Terrones Gianmarco G., Bellamkonda Adinarayana, Maher Thomas E., Storch Marko, Kulik Heather J., Vilar Ramon"
10.1021/acs.inorgchem.2c03333,"Wang Liyan, Liu Xicheng, Wu Yuting, He Xian, Guo Xiaohui, Gao Wenshan, Tan Lin, Yuan Xiang-Ai, Liu Jinfeng, Liu Zhe"
10.1021/om500644f,"Liu Zhe, Romero-Canelón Isolda, Habtemariam Abraha, Clarkson Guy J., Sadler Peter J."
10.1002/anie.202115247,"Wang Wen‐Jin, Ling Yu‐Yi, Zhong Yan‐Mei, Li Zhi‐Yuan, Tan Cai‐Ping, Mao Zong‐Wan"
10.1039/d2sc06675k,"Wang Lili, Karges Johannes, Wei Fangmian, Xie Lina, Chen Zhuoli, Gasser Gilles, Ji Liangnian, Chao Hui"
10.1002/anie.202202098,"Fan Zhongxian, Rong Yi, Sadhukhan Tumpa, Liang Shaoxia, Li Wenqing, Yuan Zhanxiang, Zhu Zilin, Guo Shunwen, Ji Shaomin, Wang Jinquan, Kushwaha Rajesh, Banerjee Samya, Raghavachari Krishnan, Huang Huaiyi"
10.1002/asia.202500681,"Yadav Ashish Kumar, Singh Virendra, Singh Ishwar, Kunwar Amit, Koch Biplob, Banerjee Samya"
10.1007/s11243-025-00642-w,"Feng Qiying, Zhou Lin, Tian Shuang, Yang Jiawan, Liu Yunjun"
10.1039/d5ra03076e,"Behera Suvasmita, Pradhan Kahnu Charan, Barik Sahadev, Sarkar Moloy, Kumar Jagadish, Dandapat Jagneshwar, Pradhan Jyotsnarani, Pal Satyanarayan"
10.1016/j.jorganchem.2024.123121,"Debnath Supriya, Das Tapashi, Majumder Mitali, Bhattacharjee Aritri, Murmu Nabendu, Rajak Kajal Krishna"
10.1007/s11243-023-00546-7,"Liu Si-Hong, Xie Fu-Li, Zhu Jian-Wei, Xu Hui-Hua, Wu Bi-Wen, Li Jia-Jun, Wang Pei-Pei, Wu Yong, Yan Han"
10.1016/j.poly.2023.116540,"Temram Thitirat, Klaimanee Ekapong, Saithong Saowanit, Amornpitoksuk Pongsaton, Phongpaichit Souwalak, Ratanaphan Adisorn, Tantirungrotechai Yuthana, Leesakul Nararak"
10.1002/asia.202401060,"Gautam Aryan, Gupta Ajay, Prasad Puja, Sasmal Pijus K."
10.3390/molecules27175434,"Xie Biao, Wang Yi, Wang Di, Xue Xingkui, Nie Yuqiang"
10.1016/j.dyepig.2023.111641,"Wei Lai, He Xiangdong, Shang Xinyue, Kandawa-Shultz Martha, Shao Guoqiang, Wang Yihong"
10.1016/j.jphotobiol.2023.112832,"Reghukumar Chandana, Shamjith Shanmughan, Murali Vishnu Priya, Ramya Pilankatta K., Radhakrishnan Kokkuvayil Vasu, Maiti Kaustabh Kumar"
